,Unnamed: 0,Titr,URL,title,Date,text_file
461,462,Air Canada Signs Agreements wi,https://www.newswire.ca/news-releases/air-canada-signs-agreements-with-partners-to-help-establish-centre-of-excellence-for-aircraft-maintenance-in-manitoba-587772861.html,Air Canada Signs Agreements with Partners to Help Establish Centre of Excellence for Aircraft Maintenance in Manitoba,"Jul 21, 2016, 07:00 ET",587772861.txt
462,463,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-second-quarter-2016-results-587276741.html,Media Advisory - Air Canada to Present Second Quarter 2016 Results,"Jul 18, 2016, 10:00 ET",587276741.txt
463,464,"Over $1,000,000 Raised by Air ",https://www.newswire.ca/news-releases/over-1000000-raised-by-air-canada-foundation-destined-to-help-canadian-childrens-charities-586494421.html,"Over $1,000,000 Raised by Air Canada Foundation Destined to Help Canadian Children's Charities","Jul 12, 2016, 12:40 ET",586494421.txt
464,465,Air Canada Rouge Rings in Thir,https://www.newswire.ca/news-releases/air-canada-rouge-rings-in-third-birthday-585015131.html,Air Canada Rouge Rings in Third Birthday,"Jun 30, 2016, 08:00 ET",585015131.txt
465,466,Air Canada enRoute Film Festiv,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-celebrates-10th-anniversary-with-coast-to-coast-events-finalists-to-be-announced-at-vancouver-screening-event-584686811.html,Air Canada enRoute Film Festival celebrates 10th Anniversary with Coast-to-Coast Events; Finalists to be announced at Vancouver screening event,"Jun 28, 2016, 10:00 ET",584686811.txt
466,467,Air Canada and Bombardier Fina,https://www.newswire.ca/news-releases/air-canada-and-bombardier-finalize-landmark-c-series-order-for-up-to-75-aircraft---agreement-includes-firm-order-for-45-cs300-and-options-for-an-additional-30-584684531.html,Air Canada and Bombardier Finalize Landmark C Series Order for up to 75 Aircraft ,"Jun 28, 2016, 09:51 ET",584684531.txt
467,468,Air Canada's 2015 Corporate Su,https://www.newswire.ca/news-releases/air-canadas-2015-corporate-sustainability-report-demonstrates-market-leadership-584133191.html,Air Canada's 2015 Corporate Sustainability Report Demonstrates Market Leadership,"Jun 23, 2016, 12:23 ET",584133191.txt
468,469,Air Canada Resumes the Only No,https://www.newswire.ca/news-releases/air-canada-resumes-the-only-non-stop-flights-between-abbotsford-and-toronto-584109581.html,Air Canada Resumes the Only Non-Stop Flights Between Abbotsford and Toronto,"Jun 23, 2016, 10:00 ET",584109581.txt
469,470,Air Canada Welcomes Modernizat,https://www.newswire.ca/news-releases/air-canada-welcomes-modernization-of-air-canada-public-participation-act-584100851.html,Air Canada Welcomes Modernization of Air Canada Public Participation Act,"Jun 23, 2016, 08:57 ET",584100851.txt
470,471,Air Canada 2016 Summer #Travel,https://www.newswire.ca/news-releases/air-canada-2016-summer-traveltips-583764291.html,Air Canada 2016 Summer #TravelTips,"Jun 21, 2016, 08:00 ET",583764291.txt
471,472,Air Canada Launches 10 New Int,https://www.newswire.ca/news-releases/air-canada-launches-10-new-international-routes-in-one-month---toronto-seoul-inaugural-extends-recent-global-expansion-to-four-continents-583441151.html,Air Canada Launches 10 New International Routes in One Month - Toronto-Seoul inaugural extends recent global expansion to four continents,"Jun 17, 2016, 14:14 ET",583441151.txt
472,473,Air Canada Expands 787 Dreamli,https://www.newswire.ca/news-releases/air-canada-expands-787-dreamliner-service-to-vancouver-newark-featuring-business-class---transcontinental-583426411.html,Air Canada Expands 787 Dreamliner Service to Vancouver-Newark Featuring Business Class - Transcontinental,"Jun 17, 2016, 12:16 ET",583426411.txt
473,474,Air Canada Launches Montreal-L,https://www.newswire.ca/news-releases/air-canada-launches-montreal-lyon-non-stop-service-583387101.html,Air Canada Launches Montreal-Lyon Non-stop Service,"Jun 17, 2016, 06:19 ET",583387101.txt
474,475,Air Canada Inaugurates Toronto,https://www.newswire.ca/news-releases/air-canada-inaugurates-toronto-warsaw-service-583083751.html,Air Canada Inaugurates Toronto-Warsaw Service,"Jun 15, 2016, 06:07 ET",583083751.txt
475,476,Air Canada Recognized for Work,https://www.newswire.ca/news-releases/air-canada-recognized-for-workplace-engagement-582927941.html,Air Canada Recognized for Workplace Engagement,"Jun 14, 2016, 08:40 ET",582927941.txt
476,477,Long term Labour Agreements in,https://www.newswire.ca/news-releases/long-term-labour-agreements-in-place-with-all-air-canada-unions-in-canada-582925951.html,Long term Labour Agreements in Place with All Air Canada Unions in Canada,"Jun 14, 2016, 08:30 ET",582925951.txt
477,478,Air Canada Inaugurates Toronto,https://www.newswire.ca/news-releases/air-canada-inaugurates-toronto-glasgow-service---new-route-extends-air-canada-rouges-summer-european-expansion-582917721.html,Air Canada Inaugurates Toronto-Glasgow Service - New route extends Air Canada Rouge's Summer European Expansion,"Jun 14, 2016, 07:56 ET",582917721.txt
478,479,Air Canada Inaugurates Toronto,https://www.newswire.ca/news-releases/air-canada-inaugurates-toronto-budapest-service---new-route-extends-air-canada-rouges-summer-expansion-in-central-europe-582564801.html,Air Canada Inaugurates Toronto-Budapest Service - New route extends Air Canada Rouge's summer expansion in Central Europe,"Jun 11, 2016, 06:08 ET",582564801.txt
479,480,Céad mile fáilte! Air Canada I,https://www.newswire.ca/news-releases/cead-mile-failte-air-canada-inaugurates-new-non-stop-vancouver---dublin-flights-582535191.html,Céad mile fáilte! Air Canada Inaugurates New Non-Stop Vancouver - Dublin Flights,"Jun 10, 2016, 18:44 ET",582535191.txt
480,481,Air Canada Resumes Fort McMurr,https://www.newswire.ca/news-releases/air-canada-resumes-fort-mcmurray-flights-from-toronto-calgary-edmonton-vancouver-582487731.html,"Air Canada Resumes Fort McMurray flights from Toronto, Calgary, Edmonton, Vancouver","Jun 10, 2016, 11:30 ET",582487731.txt
481,482,Air Canada Cargo and Cargojet ,https://www.newswire.ca/news-releases/air-canada-cargo-and-cargojet-successfully-launch-first-freighter-flight-to-south-america-582464411.html,Air Canada Cargo and Cargojet Successfully Launch First Freighter Flight to South America,"Jun 10, 2016, 07:40 ET",582464411.txt
482,483,Air Canada's Support of Biling,https://www.newswire.ca/news-releases/air-canadas-support-of-bilingualism-shows-positive-results---commissioner-of-official-languages-report-tells-only-part-of-the-story-582110111.html,Air Canada's Support of Bilingualism Shows Positive Results - Commissioner of Official Languages Report Tells Only Part of the Story,"Jun 07, 2016, 12:17 ET",582110111.txt
483,484,Air Canada Customers Highly Sa,https://www.newswire.ca/news-releases/air-canada-customers-highly-satisfied-with-bilingual-service-delivery-581973451.html,Air Canada Customers Highly Satisfied with Bilingual Service Delivery,"Jun 06, 2016, 11:02 ET",581973451.txt
484,485,Air Canada's New Service from ,https://www.newswire.ca/news-releases/air-canadas-new-service-from-montreal-to-casablanca-takes-off-581856731.html,Air Canada's New Service from Montreal to Casablanca takes off!,"Jun 04, 2016, 07:04 ET",581856731.txt
485,486,G'Day Brisbane; Air Canada Ina,https://www.newswire.ca/news-releases/gday-brisbane-air-canada-inaugurates-the-only-non-stop-flights-from-vancouver-581710691.html,G'Day Brisbane; Air Canada Inaugurates the Only Non-Stop Flights from Vancouver,"Jun 02, 2016, 18:20 ET",581710691.txt
486,487,"Air Canada Launches ""Test Driv",https://www.newswire.ca/news-releases/air-canada-launches-test-drive-canada-581672451.html,"Air Canada Launches ""Test Drive Canada""","Jun 02, 2016, 13:35 ET",581672451.txt
487,488,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-2016-quebec-annual-conference---hosted-by-national-bank-financial-markets-581315441.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the 2016 Quebec Annual Conference - hosted by National Bank Financial Markets","May 30, 2016, 16:49 ET",581315441.txt
488,489,Air Canada Inaugurates Toronto,https://www.newswire.ca/news-releases/air-canada-inaugurates-toronto-prague-service-581281911.html,Air Canada Inaugurates Toronto-Prague Service,"May 30, 2016, 06:00 ET",581281911.txt
489,490,Air Canada Flies 300 Firefight,https://www.newswire.ca/news-releases/air-canada-flies-300-firefighters-from-johannesburg-south-africa-to-assist-with-alberta-wild-fire-581253461.html,"Air Canada Flies 300 Firefighters from Johannesburg, South Africa to Assist with Alberta Wild Fire","May 29, 2016, 17:36 ET",581253461.txt
490,491,Air Canada Inaugurates Toronto,https://www.newswire.ca/news-releases/air-canada-inaugurates-toronto-to-london-gatwick-service-580232861.html,Air Canada Inaugurates Toronto to London-Gatwick Service,"May 20, 2016, 06:04 ET",580232861.txt
491,492,Air Canada Renews Normal Cours,https://www.newswire.ca/news-releases/air-canada-renews-normal-course-issuer-bid-580167161.html,Air Canada Renews Normal Course Issuer Bid,"May 19, 2016, 16:31 ET",580167161.txt
492,493,/R E P E A T -- The 2016 Air C,https://www.newswire.ca/news-releases/r-e-p-e-a-t----the-2016-air-canada-enroute-film-festival-seeks-soaring-talent-as-festival-marks-10th-anniversary---call-for-entries-579641371.html,/R E P E A T -- The 2016 Air Canada enRoute Film Festival seeks soaring talent as festival marks 10th anniversary - Call for entries/,"May 16, 2016, 10:00 ET",579641371.txt
493,494,Air Canada Announces Election ,https://www.newswire.ca/news-releases/air-canada-announces-election-of-directors-579044291.html,Air Canada Announces Election of Directors,"May 11, 2016, 17:11 ET",579044291.txt
494,495,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-bank-of-america-merrill-lynch-2016-transportation-conference-579017871.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at Bank of America Merrill Lynch 2016 Transportation Conference","May 11, 2016, 14:18 ET",579017871.txt
495,496,Air Canada and Biojet Supply C,https://www.newswire.ca/news-releases/air-canada-and-biojet-supply-chain-initiative-choose-montreal-trudeau-airport-for-aviation-biofuel-project-578797441.html,Air Canada and Biojet Supply Chain Initiative Choose Montréal-Trudeau Airport for Aviation Biofuel Project,"May 10, 2016, 10:00 ET",578797441.txt
496,497,Air Canada and Avianca Brasil ,https://www.newswire.ca/news-releases/air-canada-and-avianca-brasil-announce-codeshare-agreement-578106941.html,Air Canada and Avianca Brasil Announce Codeshare Agreement,"May 04, 2016, 10:08 ET",578106941.txt
497,498,Air Canada Reports First Quart,https://www.newswire.ca/news-releases/air-canada-reports-first-quarter-2016-results-577549221.html,Air Canada Reports First Quarter 2016 Results,"Apr 29, 2016, 06:00 ET",577549221.txt
498,499,Air Canada to Launch Non-stop ,https://www.newswire.ca/news-releases/air-canada-to-launch-non-stop-flights-from-vancouver-to-delhi-577240291.html,Air Canada to Launch Non-stop Flights from Vancouver to Delhi,"Apr 27, 2016, 08:00 ET",577240291.txt
499,500,Air Canada Marks Earth Day wit,https://www.newswire.ca/news-releases/air-canada-marks-earth-day-with-employee-community-events-576761271.html,"Air Canada Marks Earth Day with Employee, Community Events","Apr 22, 2016, 14:40 ET",576761271.txt
500,501,Air Canada Confirms Incident I,https://www.newswire.ca/news-releases/air-canada-confirms-incident-involving-air-canada-express-flight-ac7804-576542171.html,Air Canada Confirms Incident Involving Air Canada Express Flight AC7804,"Apr 21, 2016, 08:39 ET",576542171.txt
501,502,Air Canada rouge Gears up for ,https://www.newswire.ca/news-releases/air-canada-rouge-gears-up-for-winter-2016-2017-with-new-non-stop-flights-montreal-to-puerto-vallarta-mexico-and-san-jose-costa-rica-toronto-to-palm-springs-ca-and-port-of-spain-trinidad-and-tobago-576358291.html,"Air Canada rouge Gears up for Winter 2016-2017 with new non-stop flights: Montreal to Puerto Vallarta, Mexico and San José, Costa Rica; Toronto to Palm Springs, CA and Port of Spain, Trinidad and Tobago","Apr 20, 2016, 08:00 ET",576358291.txt
502,503,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2016-results-575543411.html,Media Advisory - Air Canada to Present First Quarter 2016 Results,"Apr 13, 2016, 10:00 ET",575543411.txt
503,504,Air Canada Cargo to Introduce ,https://www.newswire.ca/news-releases/air-canada-cargo-to-introduce-dedicated-freighter-service-to-latin-america-and-europe-in-a-commercial-arrangement-with-cargojet-575523081.html,Air Canada Cargo to Introduce Dedicated Freighter Service to Latin America and Europe in a Commercial Arrangement with Cargojet,"Apr 13, 2016, 08:00 ET",575523081.txt
504,505,Air Canada Announces Nominatio,https://www.newswire.ca/news-releases/air-canada-announces-nomination-of-kathleen-taylor-to-its-board-of-directors-575071701.html,Air Canada Announces Nomination of Kathleen Taylor to its Board of Directors,"Apr 08, 2016, 16:01 ET",575071701.txt
505,506,The 2016 Air Canada enRoute Fi,https://www.newswire.ca/news-releases/the-2016-air-canada-enroute-film-festival-seeks-soaring-talent-as-festival-marks-10th-anniversary---call-for-entries-574783661.html,The 2016 Air Canada enRoute Film Festival seeks soaring talent as festival marks 10th anniversary - Call for entries,"Apr 06, 2016, 14:03 ET",574783661.txt
506,507,Travel Advisory - Air Canada R,https://www.newswire.ca/news-releases/travel-advisory---air-canada-resumes-full-brussels-flight-schedule-on-thursday-april-7th-574645221.html,Travel Advisory - Air Canada Resumes Full Brussels Flight Schedule on Thursday April 7th,"Apr 05, 2016, 14:52 ET",574645221.txt
507,508,Air Canada Partners in Biojet ,https://www.newswire.ca/news-releases/air-canada-partners-in-biojet-supply-chain-initiative-to-introduce-sustainable-aviation-biofuel-to-a-canadian-airport-574592251.html,Air Canada Partners in Biojet Supply Chain Initiative to Introduce Sustainable Aviation Biofuel to a Canadian Airport,"Apr 05, 2016, 08:00 ET",574592251.txt
508,509,Air Canada Cargo Receives Top ,https://www.newswire.ca/news-releases/air-canada-cargo-receives-top-industry-award-574104911.html,Air Canada Cargo Receives Top Industry Award,"Mar 31, 2016, 08:00 ET",574104911.txt
509,510,Air Canada Executive Vice Pres,https://www.newswire.ca/news-releases/air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-desjardins-capital-markets-industrial--transportation-conference-573965481.html,"Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the Desjardins Capital Markets' Industrial &amp; Transportation Conference","Mar 30, 2016, 08:00 ET",573965481.txt
